id,query,answer_ids
44904567,A middle-aged man is getting his head completely shaved by another middle-aged man with hair .,[44904567]
388790511,A chinese child in a yellow old navy sweatshirt and brown camouflage pants is shown sitting on a red couch and playing with a phone .,[388790511]
6263542472,"Dressed in a yellow jumpsuit sporting protective gear with a helmet laid at his feet , a man accepts his prize on the winner 's platform following a competition in Spain .",[6263542472]
7051459033,"A man , wearing a black hat and glasses , is juggling in front of a crowd of children .",[7051459033]
2089953680,Two men wearing jackets and holding a leaf blower to blow away leaves from the fall .,[2089953680]
3118739263,Female football fan wearing brown tank top and blue jean shorts attends a football game in a stadium .,[3118739263]
4235671794,"A basketball is up in the air above players on two teams , one team is wearing white and the other team is wearing navy blue .",[4235671794]
424779662,Three women celebrate St Patrick 's day by dressing up in green and white on a busy street .,[424779662]
3306951622,A surfer catches a wave as a man on a jet ski looks on in case of an accident .,[3306951622]
7335945994,A female dancer poses on top-toe in an elegant photo studio .,[7335945994]
4715269800,A man wearing a blue coat with yellow stripes is sitting in an airplane that is taking off .,[4715269800]
4597021222,"Two men , one playing a purple guitar and the other playing an accordion , sitting on stone steps .",[4597021222]
4850886614,People are eating at a restaurant with a lot of lights in the ceiling .,[4850886614]
3514603772,Two men in bright yellow suits and wearing hearing protection are operating a yellow and black machine .,[3514603772]
74032739,An Asian man is sitting on the bench on the street and sleeping .,[74032739]
1419394636,"A blond woman in a beige hat and black shirt , looks behind her , smiling at the camera , with a group of other people talking in the background on a street .",[1419394636]
4632399460,a man in a bright orange shirt and black jeans holds an ice cream cone out of a small vending cooler while other people stand around .,[4632399460]
3657809135,Two Indian women dressed in saris are sitting on a light blue mat at a home while there are shoes in a neat pile nearby .,[3657809135]
2301525531,A black and white dog runs over snow by a tree and bench .,[2301525531]
124106477,A woman in a brown shirt is about to release a blue bowling ball into the aisle .,[124106477]
7712229454,"An athletic woman wearing blue and red shorts stands between the white lines on the rust-colored court and attempts to throw the javelin , while cameramen stand by .",[7712229454]
2156331904,The player from the black team is telling something to the player of the red team .,[2156331904]
5062422406,A golfer raises his club for a swing while standing next to a caddy and a man holding a sign with the game score .,[5062422406]
230100504,Two girls with long hair stand in front of a cluttered table .,[230100504]
3085590738,"A blond woman speaks at a podium labeled "" Holiday Stars Project "" in front of a blue wall that says "" University of Illinois Springfield "" .",[3085590738]
5582687203,"A person dressed up like a panda has surprised a man wearing a zebra print garment with classes and a red hoodie , carrying a white sack .",[5582687203]
3520199925,A woman is playing a violin while surrounded by transparent walls and pictures .,[3520199925]
2333643699,A hirsute man looks in the mirror as he shaves his lathered face .,[2333643699]
4715846690,"A young girl in a formal dress and heels , stands on a sidewalk with a bouquet and flowers in her hair .",[4715846690]
2148234367,A police officer is talking with the driver of the pale yellow car while three other officers stand nearby .,[2148234367]
4822495419,A man standing in front of a shop that is closed wearing a bag and eating a yellow Popsicle talking on his cellphone .,[4822495419]
4005756399,"A vendor , selling such kid-friendly items as popular cartoon balloons , water guns and clear umbrellas , wheels his stand around in the streets where he is selling .",[4005756399]
2255338013,A man is repelling down the side of a mountain over the ocean .,[2255338013]
3518443604,"Two people wearing jeans huddle near a wooden door , sheilding their faces from the camera .",[3518443604]
2112072519,"Facing downhill in a city street scene , a worker in kneeling on the ground adjusting something in front of several orange safety cones and a white drop-cloth .",[2112072519]
3558267192,A cowboy is viciously thrown about as he attempts to hold on to a horse he is riding in a rodeo competition .,[3558267192]
4570419406,Two ladies are standing in a bedroom at night throwing brightly colored beads out of the window .,[4570419406]
7827645972,Beautiful little girl holding up her hat with one finger is getting her picture taken out in a gorgeous field .,[7827645972]
3611672054,A shirtless man in colorful shorts spikes a volleyball during a beach volleyball game .,[3611672054]
2898177660,Three people are in a room together and one man has an arm sling on .,[2898177660]
4838853770,A man with an almost shaved head is smiling with his mouth open while standing near some plants .,[4838853770]
144571886,"A blond woman dressed from head to toe in black , stands in front of a CHEVROLET car and sign .",[144571886]
2313785743,Two cars parked on the side of a street with seven people doing different tasks on the sidewalk .,[2313785743]
2342643387,The little girl is posing for a picture while sitting on top of a humongous concrete lion .,[2342643387]
407815946,The man carries ears of corn in his arms while out in the corn field .,[407815946]
4952694407,"A group of medical students dressed in blue scrubs , visitor sitting on the wall enjoy some fresh air .",[4952694407]
4566219691,"An older white-haired woman in a blue jacket , brown boots , with a ring on her finger looks at samples of a drink next to a sign in a different language .",[4566219691]
2760167,A singing group performs a song at a upscale event .,[2760167]
7725133284,"Four women playing volleyball , 2 on each side of net with a banner on the wall behind them that reads "" London 2012 "" .",[7725133284]
1832085044,A gray and white cat sits behind a sheet music copy of Chopin 's Prelude in A Major .,[1832085044]
3672105509,The two dogs are interested in the gravel ground surrounded by concrete .,[3672105509]
3833511502,A man behind an old fashioned bank teller desk holds a pencil and smiles .,[3833511502]
19852513,A young boy is getting his haircut by a man wearing a black shirt .,[19852513]
304450431,Against a panoramic backdrop from a mountain overview a woman is photographed wearing a biking helmet and sunglasses .,[304450431]
464340358,Four construction workers gathered around a hole looking in a bucket .,[464340358]
2331094501,Two men kneel on a green and red mat next to each other while various objects hang on racks on a white wall behind them .,[2331094501]
535020523,A man in an orange visor crossing the street with a ice cream vendor in the background and a woman about to cross the street as well .,[535020523]
2181846120,A dog with a red bandanna has its paws on a laptop 's keyboard and is looking up .,[2181846120]
38180331,A boy with brown hair and a girl in a white shirt are going to hug each other .,[38180331]
484116237,Three sailboats float on calm water in front of hills and palm trees .,[484116237]
5572655622,"A crossing guard in a white hard hat , tan pants and black boots is directing traffic through the city .",[5572655622]
3897974076,Two children and a woman climb up the stairs on a metal electric pole-like structure .,[3897974076]
3010330230,"Someone riding what appears to be a lawn mower is wearing a headset of sorts , the type used to block sound .",[3010330230]
3525098211,A man in blue jeans and a blue and black shirt is digging a hole with a shovel .,[3525098211]
4986907081,"A person with dark hair in a white shirt is sitting in a chair in water with a "" swim at your own risk "" sign on the wall .",[4986907081]
101262930,"Two asian or spanish people , a woman and a man , sitting together in front of a glass window as cars pass .",[101262930]
4741408547,"Men in blue and white striped shirts , set off by matching red cummerbunds and neckerchiefs , carry a statue on a board on their shoulders .",[4741408547]
6935146937,A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on .,[6935146937]
2725441885,A baseball player in a uniform with a dark top and light pants is hitting the ball with his bat .,[2725441885]
2970367040,A man dressed in bright colored clothing is sitting on a chair on the sidewalk playing an instrument for cash .,[2970367040]
4724995701,An old man with gray hair is playing an accordion while several people listen .,[4724995701]
2526412711,An attractive young woman dressed in blue jean shorts and a gray patterned shirt sits on a railing along side a sidewalk with a pensive expression on her face .,[2526412711]
86987116,"A man is standing in front of a bright lamp in an otherwise dark room , and behind him are a ladder and a half-painted wall with some graffiti writing .",[86987116]
4208402957,"A man and woman in camouflage carrying presents that say Merry Christmas on them , in the background is a tree with some snow on the ground .",[4208402957]
3851686271,Two Latin dancers dancing with Mariachi band playing in the background with a crowd watching .,[3851686271]
4715895796,"Two women in black jackets , sharing an umbrella while listening to a jazz orchestra playing on stage .",[4715895796]
2268115375,A man wearing green waterproofs is walking on a grassy cliff top carrying some penguins .,[2268115375]
4668657397,Two girls and a guy walk by large advertisement of man with no shirt on .,[4668657397]
4857570002,A young boy wearing a blue jacket is walking down a brick road with two woman .,[4857570002]
4824078556,A camera crew is filming two women in formal dresses sitting on a blanket in the middle of a park .,[4824078556]
3551281733,The bird that is flying has a very long beak .,[3551281733]
6407653987,"4 youngsters line up for a sprint race , while 2 other youths look on while wearing footballs jerseys .",[6407653987]
2949337912,A surfer rides out the green and white waves .,[2949337912]
4524227478,A young woman engages in conversation on her cellphone while seated on cement steps .,[4524227478]
2700625647,A man in a white shirt with glasses is typing on his MacBook in front of a fashion ad with an attractive woman .,[2700625647]
2279432034,Men and women of various ages sit playing instruments in an orchestra while a similar group stand in the background as a choir .,[2279432034]
4812310213,A man in a striped shirt standing behind a large pile of fruits .,[4812310213]
6075404518,A woman wearing a blue shirt and black apron is working at the counter of a fast food restaurant .,[6075404518]
4970590451,A man wearing a colorful helmet while on some type of motorcycle or scooter .,[4970590451]
2924305507,"An athlete is running down the road with the number "" 12 "" taped to the front of his shirt .",[2924305507]
71406758,Some people in formal attire stand in front of the altar in a church sanctuary .,[71406758]
2064417101,A greyhound dog race is happening at the track .,[2064417101]
2393924525,A woman dressed in a blue tennis outfit is returning a hit with her tennis racket,[2393924525]
7046014201,A juggler on a Unicycle throwing red pins in the air with a little girl next to him dancing in a crowd of onlookers .,[7046014201]
282481027,"A man wearing a hat is working at the construction site and smiling in the camera , and the other man is standing behind .",[282481027]
4549641134,A group of people in folding chairs and wheelchairs sit outside in the sun .,[4549641134]
6973153854,Two girls in neon green shirts looking through microscopes while a woman in a neon green shirt looks on .,[6973153854]
2271755053,A boy with red shorts is holding a basketball in a basketball court .,[2271755053]
2371500738,A young boy in red is sleeping on a mattress with spiderman sheets .,[2371500738]
2613920405,A man walks down the road leading a cow with no rider and another cow with a rider .,[2613920405]
4556114229,"A lady in shorts walking past a graffiti wall passing a furniture store , with tables and chairs stacked .",[4556114229]
2437392162,"Seven kids are playing , 6 on the rope climber and 1 on the big blue and silver play structure .",[2437392162]
3978151932,A black woman is sitting on a gray cloth and is trying to sell tomatoes at a market .,[3978151932]
3363750526,This large black and white dog is running on the sand .,[3363750526]
6696752075,A young boy in a Texas Rangers uniform opens his glove right before he catches a baseball .,[6696752075]
3705470430,"A girl wearing a short-sleeve floral print dress with a watch on has a microphone and appears to be speaking or singing to a man with a sports coat , orange shirt and hat on who is playing a guitar .",[3705470430]
4859725388,A man in a red shirt plays the violin on stage .,[4859725388]
3310851569,A band is preparing to go on stage by warming up their routine .,[3310851569]
2550011909,Three children look down at a sparkler firework .,[2550011909]
5658127907,"A youth soccer team , whose colors are orange and gold , watches as a team member kicks the ball .",[5658127907]
4906687225,Black man playing plastic tub drums on the side of a street on a hot day .,[4906687225]
2583635522,"There are three people sitting in a sun lit blue and white room with a bicycle , a motorbike and a coffee table ; two men are sitting with their legs crossed in decorative wooden chairs , and one of them is wearing a hat .",[2583635522]
2517489722,A little girl is climbing a wooden wall in a park and another man in a red shirt is walking on the trail .,[2517489722]
1448269321,A female in blue jeans and white high heels is walking down the street .,[1448269321]
3153720471,A little boy making a funny face while sitting next to a fireplace that has a gingerbread house next to it .,[3153720471]
2612125121,"At a brick-floored area near the beach , a middle-aged white man surrounded by a white family is sitting and painting a portrait of someone .",[2612125121]
7364636816,A line of children in yellow hats are overlooking a short brick wall with hedges behind it .,[7364636816]
20702864,"Orange cones , a man in a business suit , and workers with a drill and a wheel barrel on the corner of a street .",[20702864]
2195316844,A person in a striped gray and white shirt moves his bicycle past another man in a yellow shirt and blue pants .,[2195316844]
2734669176,A blond-haired girl is doing a trick with her dog that is in the air trying to catch a flying Frisbee .,[2734669176]
615927423,"A dark-skinned boy with blue shorts , a black tank top , and sandals is standing on the walk or do not walk street sign .",[615927423]
2326294409,"Several people , of various ages and clothing styles , stand near a sidewalk .",[2326294409]
6790839304,Two people sitting on a brick wall in a city eating out of a brown box with the sun shining down on them .,[6790839304]
4716736879,An older gentleman wearing a black and red costume and top hat is talking to group of bystanders in front of a castle .,[4716736879]
4237212038,"Woman in black coat , jeans and gray hat , with baby stroller , shopping for party decorations at a store .",[4237212038]
170525554,Active photographers are watching and snapping photos at a noisy outdoor event .,[170525554]
4393321765,A man in a gray shirt sorts through Hawaiian style shirts in a department store .,[4393321765]
3798411098,"Three woman , one wearing blue , one wearing red , and one wearing white look at a display of a potato wearing a wig .",[3798411098]
6293812868,Young women compete in a relay event at a swimming pool while teammates cheer or anxiously await their turns .,[6293812868]
2520966939,A man in a red plaid shirt holds on for dear life as the horse tries to throw him off .,[2520966939]
4631830645,Women in culture-specific attire dancing and singing .,[4631830645]
5392145976,A woman rollerblader with knee and elbow pads and a helmet jumping into the air .,[5392145976]
3640870001,A brown dog is walking in the river with a yellow ring in its mouth .,[3640870001]
350443876,A person stands on a ladder and a small child climbs at the bottom of the ladder .,[350443876]
186911943,A crowd of people wearing blue LA baseball caps at a game and a lady with a yellow shirt is walking up the steps with a man behind her wearing a dark plaid shirt .,[186911943]
2655647656,A boy leaping on to a slip and slide with his friends watching in the background .,[2655647656]
2549946671,A young boy is an orange shirt is outside holding a phone next to his ear .,[2549946671]
222310878,"A person with a shaved head , umbrella , and red robe is attempting to jaywalk in the rain .",[222310878]
1408677769,"A woman is lunged forward , about to hit a volleyball on the beach while onlookers sit in the stands .",[1408677769]
2595503905,"At a campsite , people are enjoying each others company before what looks like hiking .",[2595503905]
86112925,"A woman in a patterned shirt hands a plate of food to another woman in an apron , while two women work in the background .",[86112925]
3169276423,"A man and a woman wearing costume glasses ( with attached eyebrows , nose , and moustache ) and holding cigars .",[3169276423]
2340111592,Young friends in a park relaxing and enjoying conversation with each other .,[2340111592]
528500099,A woman dressed in a Nike shirt and matching pants looks down at the ground .,[528500099]
2618322793,"A child wearing an orange shirt , dark blue denim shorts and sandals rides on a swing .",[2618322793]
3183330562,A group of kids in summer play clothes follows a young man down a paved path .,[3183330562]
2889113059,A group of instrumentalists and vocalists dressed in black are being conducted by an older gentleman .,[2889113059]
74635420,Women in black dress taking picture of children in front of flowers .,[74635420]
2636249609,A man stands with what appears to be a table of handbags in front of a deli in a city .,[2636249609]
5925545184,A woman in a large brown dress hangs up her white linens on a clothesline in her backyard .,[5925545184]
5821129557,A woman is holding a cake frosted with chocolate-colored frosting and decorated with orange and yellow stars in front of a boy with blond-hair .,[5821129557]
3276895962,A black dog and a white and brown dog running in a grassy field,[3276895962]
3178300150,A basketball player leaps with the ball while opponents try to block him .,[3178300150]
3270691950,A man dives into the water surrounded by rocks and pine trees .,[3270691950]
2612759786,"One person kneels in front of a plastic bucket , while another leans toward a doorway and a third person looks on from a dilapidated building .",[2612759786]
179620911,"A man with a red shirt and long black hair plays the steel drums under a blue and white striped umbrella on a gray dock near a gray stone wall , while passersby and people seated at nearby tables listen .",[179620911]
7428316382,young gentlemen wearing green shorts is walking towards the ocean with his surfboard,[7428316382]
2120161244,"A smiling girl with long , curly , brunette hair holds a black and white cat in her arms .",[2120161244]
3422394336,A dog hides in the tall grasses along a rocky shore,[3422394336]
2328210895,A woman wearing a blue and white dress washes a man 's hair while he sits in a barber 's chair .,[2328210895]
817654759,A marathon runner with a red and white shirt and black and white pants .,[817654759]
4922680345,A girl laying down reading at a park with people minding their own business .,[4922680345]
335046671,A group of teenagers look towards the camera in an old gazebo .,[335046671]
2646540383,A boy wearing a blue swimsuit begins to slide down a water slide .,[2646540383]
4154171895,An older man sits on a subway or bus reading a tabloid in front of an Uncle Sam poster as a hanging plant sits beside him on the floor .,[4154171895]
4433634883,A man in a white shirt is standing on the curb waiting to cross the street .,[4433634883]
4770979319,A woman in colorful native attire featuring a blue shirt with a colorful design displays her dark hair braided with red ribbons .,[4770979319]
2228361155,Three backlit figures on a bridge while a crowd walks below .,[2228361155]
388386075,A young boy pulling down his eyeglasses and looking a toy trains,[388386075]
3972836203,A child laying on a hospital gurney near a tv monitor mounted on the wall .,[3972836203]
3118505332,A woman and a man with a blue shirt are posing for a photograph .,[3118505332]
6848277313,A man with close-cut hair wearing a plaid shirt is pointing to a screen that has words projected on it .,[6848277313]
1196746186,A woman in a jacket walks on the beach in someone 's footprints while holding her shoes in her hands .,[1196746186]
3039209547,A man with a dark blue jacket and brown pants stands beside another man in front of a building .,[3039209547]
4503698270,Two brown-haired men are wearing blue jeans and standing in front of a parked blue semi-truck .,[4503698270]
2497343616,A small crowd gathered at a local seaman monument holding umbrellas .,[2497343616]
4850637363,A woman wearing a Batwoman costume and a man wearing a Venom costume are in a parade .,[4850637363]
2267682214,A small dog with long hair holds a snowman toy in its mouth .,[2267682214]
5651210045,A skateboarder wearing all black is riding down the railing and there is a black motorcycle in front of the railing .,[5651210045]
536721406,"A black and brown dog chasing after a bull in a fenced , muddy area .",[536721406]
2169951750,A brown dog is running across the snowy ground .,[2169951750]
5341921763,A bunch of young children are riding on the back of a trolley while being carried by a black and white horse,[5341921763]
4513112701,A young man with a red guitar and tattoos on his arm stands in front of a microphone .,[4513112701]
5747873823,"A shirtless man with multiple earrings , a necklace , and holding drumsticks , is voicing into a microphone behind cymbals .",[5747873823]
4812155149,A young man in a gray and white shirt and jeans is balancing while walking on the side of a grassy area on a street .,[4812155149]
136151338,A young blond-haired girl wearing a YMCA sweater looks into a telescope while another girl with glasses watches her .,[136151338]
4511339699,A woman in a buff colored jacket with gold buttons stands in profile on a busy city street .,[4511339699]
1542970158,A man in a plaid shirt and blue jeans stands on scaffolding .,[1542970158]
2484380735,"A man driving a red and black go-kart with number "" 11 "" on it .",[2484380735]
2536004597,A woman in a brown coat with a pink scarf looks pensive while talking on the phone in public .,[2536004597]
3728976215,"A man in a scuba suit , surrounded by equipment , looks at the camera while he holds up an underwater light in one hand and the other out wide .",[3728976215]
2149521096,"A man in a cowboy hat is sitting in the driver 's seat of a car , while the car is in motion .",[2149521096]
4604111022,An elderly man in a white and gray striped shirt eating food .,[4604111022]
3676432043,"A woman in white and a man in black , with an earring , are kissing .",[3676432043]
4511879942,A woman is pointing down the street to her friend in front of an entrance to a subway station .,[4511879942]
1175268298,A young student receives fencing instruction from his kneeling teacher while a potential opponent and a woman gaze behind them .,[1175268298]
4582536661,A large advertisement for Coca Cola sits on the counter of a quick service restaurant where a worker can be seen preparing dough .,[4582536661]
4710229807,A youngster straddles a small makeshift bench while his companion plays in the doorway nearby .,[4710229807]
470754768,"A little girl dressed in pink standing on a graveled path holding a pair of binoculars , and other people are approaching .",[470754768]
4443858093,A black-haired man with glasses and a brown jacket is walking down an urban street .,[4443858093]
2256000607,A woman is playing an upright piano outdoors near some flowers .,[2256000607]
2538642969,Ten men inspect and gather huge fishing nets on a sandy beach .,[2538642969]
2826769554,A dog bounds across the sandy beach with a stick in his mouth and water splashing off his paws .,[2826769554]
1329832826,This is a picture of a Broadway Rite Aid Pharmacy that has a bright neon sign and people are prepared to cross the street in front of it .,[1329832826]
4759622514,"A motorcycle rider , with a black "" Glory Bound "" vest and black helmet , rides away on his orange motorcycle .",[4759622514]
218428071,A blond-haired man with glasses wears a makeshift cape while pointing up .,[218428071]
1053804096,a girl with pigtails is playing in the ocean by the beach .,[1053804096]
3159424456,A man in glasses has his arm around a baby in orange and yellow that has foam on her nose .,[3159424456]
11551286,A little toddler boy is crying while walking .,[11551286]
4282604922,People are waiting on line to purchase food and other people are waiting on line to put extras onto their purchased food .,[4282604922]
439584948,"A man and woman in formal attire are standing in a high grass meadow , posing for the photographer , and she has two of her fingers up on one hand behind his head .",[439584948]
4742046744,A man in a pink shirt and sunglasses watching a cultural event at a waterfront .,[4742046744]
4862041366,A little girl with a flower on her swimsuit stands on a lake-beach while others frolic in the background .,[4862041366]
5780791171,A woman is using clothespins to hang up laundry outside on a laundry line .,[5780791171]
533319297,A man is jumping up in the air on the side of a road by a car with people in it .,[533319297]
3714870764,A girl in a red shirt holding a girl in a blue shirt who is holding onto the top of a cinder-block wall with one hand .,[3714870764]
1527513023,A little boy splashes into the small pool at the end of a yellow slip n 'slide .,[1527513023]
3595398879,A young boy in a baseball cap jumps into the arms of a man wearing a blue shirt .,[3595398879]
4935054795,People are walking and biking on a huge walkway covered by steel girding .,[4935054795]
3657503733,A person on a unicycle jumping down the path in a beautiful area surrounded by shrubbery .,[3657503733]
2654943319,A man in a purple shirt attempts tricks with a skateboard inside a heavily graffiti painted area .,[2654943319]
6705183847,A young man bathing a cow which is being made to stand between iron railings with a rubber hose .,[6705183847]
4886969953,"An old bald man is sitting in a folding chair in front of a sign on the side of the road , in front of a brick building with a window that has the sign "" BATIMENT INHABITABLE . """,[4886969953]
3549997413,A man is skiing down a mountain with another large mountain behind him and a river between the mountains .,[3549997413]
642987597,"Young girl with long , dark hair , in a tree .",[642987597]
3064436138,A policeman assisting a young protester off the ground while the protester objects to his assistance .,[3064436138]
4805949658,"A bunch of men standing around outside , mostly shirtless , some wearing hats and-or sunglasses .",[4805949658]
463116316,Kids preparing to leave on a scuba diving adventure in clear bluish green water .,[463116316]
4091722734,Two women laugh and share conversation while each of them holds a can of refreshing Pabst Blue Ribbon Beer .,[4091722734]
170258785,Two men working outside cleaning the street in their orange uniforms .,[170258785]
247618600,A girl has placed a purple cloth over her face while she lies on wooden structure .,[247618600]
1453011588,Wedding photo of the bride and groom jumping for joy on the Great Wall of China .,[1453011588]
975131015,A boy pets a sleeping tiger while another tiger sleeps behind him .,[975131015]
150411291,"Two boys wearing red jackets are digging shovels into the dirt , the smaller boy in the yellow boots has a mohawk .",[150411291]
3415178926,A man dressed for cold weather plays with a stick with his black and brown dog .,[3415178926]
3321248380,"A man in a colorful outfit with cherries imprinted on the sleeve , pulling a cart with bags .",[3321248380]
6486182665,A busy street scene shows several people walking under an archway .,[6486182665]
3420064875,Brown dog with brown collar looking to left with a clear blue sky in background .,[3420064875]
206051614,"A man with brown hair , eyeglasses , and a gray long-sleeved shirt is holding a telephone in his left hand .",[206051614]
5518762083,Two children are in the snow and one of them in a blue coat is attempting to pick up a huge snowball .,[5518762083]
3044745642,"At the bottom of a set of stairs , there are two men and a tent .",[3044745642]
1075867198,A man in a brown shirt and dark shorts plays on the beach with his two black dogs .,[1075867198]
116569042,Construction workers standing on top of a piece of machinery .,[116569042]
2616991671,A man in a white t-shirt and jeans is holding a mallet and chisel next to his abstract sculpture which stands on several bricks .,[2616991671]
5470620936,"A young man , wearing a T-shirt that says Joplin , plays the guitar in front of a large amplifier .",[5470620936]
4645242031,A man sits on top of a ladder on a street in front of the Cafe Dante .,[4645242031]
2856700531,"A man with a Mohawk and beard , with his hand on his chin looking off into the distance .",[2856700531]
2744600462,Cyclists competing in a race are coming around a bend in the road .,[2744600462]
2379463203,"A city street shows cars moving along the road , a man in black clothing walking , and a woman talking to a man on a bicycle .",[2379463203]
3801309708,A young blond-haired boy in a white shirt and red pants running threw a park .,[3801309708]
6386880789,A female swimmer with goggles is fixing her swimmers head cap as she stands near a pool the background is out of focus .,[6386880789]
4330138788,A marching band is walking through the street and entertaining a crowd while playing their music by trashcans .,[4330138788]
7784556300,"A bicycle race , with bicycle riders dressed in multicolor uniforms , with a man recording it .",[7784556300]
1057089366,A kid jumps off the diving board and into the swimming pool below .,[1057089366]
402942802,A man in a green sweater and jeans sits on a lawn chair with many shopping bags at his feet .,[402942802]
77432938,A woman is standing in the ocean as a wave comes towards her .,[77432938]
4593577431,Bald person with a blue T-shirt and jeans walking on a dirt path .,[4593577431]
1417224277,A mother and father throw their young son in the air while walking outside on a crisp day .,[1417224277]
1187252153,A man in a white shirt with hot pads on is holding a tray with a variety of breads with a wooden fence behind him .,[1187252153]
2494088238,A man with shorts and a hat is holding onto a little boy and a dog .,[2494088238]
185411054,"Six boys , one colored , are on the beach where they have dug themselves in holes",[185411054]
419518695,A man bending over holding a tennis ball and playing with his dog .,[419518695]
4859170265,Two blond girls are advertising in a public space ; one is handing out literature and the other is holding balloons .,[4859170265]
1313961775,A young girl floats on her back in water and peers over her life jacket .,[1313961775]
2171388397,A smiling child dressed in bright pink and green sleds down a snow-covered hill .,[2171388397]
4636055948,A woman wearing a sundress with flowers on it is walking down a country path carrying a pink bucket .,[4636055948]
2876709926,"A woman , wearing an apron is standing at some sort of very long assembly line .",[2876709926]
473499987,A man wearing blue overalls is standing next to a red minivan with an open door .,[473499987]
1356543628,"Little girl in rural area , carrying bags and stuffed animal .",[1356543628]
3123463486,"The brown , white and black dog runs on a gravel surface .",[3123463486]
4565084634,A man and a woman walk down the street carrying groceries .,[4565084634]
5843921596,"Several men and women in rollerskates , with a man in the center and a woman on either side of him in the foreground .",[5843921596]
1889398867,"Man in jersey with backwards black hat , woman walking by & a sign on the right .",[1889398867]
2034865941,A woman wearing a blue shirt and holding a baby looks down at a little girl wearing a lime green shirt and pink shoes .,[2034865941]
2263655670,The German Shepherd dog is running after the white dog while they both are running on the grass .,[2263655670]
2723220367,A girl in a pink bikini is jumping off a diving board into a swimming pool .,[2723220367]
6847401646,An athletically built man with orange hair and a blue bandanna is flexing in front of a lake .,[6847401646]
202029988,Various hot air balloons are being inflated in an open field with a clear sky in the background .,[202029988]
5688558209,"an Asian woman dances with long ribbons , she is mid jump with her legs pointed to the right and the red ribbons flowing on either side of her",[5688558209]
4656684238,"In a view from above , several people examine colorful elephant sculptures in a plaza .",[4656684238]
113737410,Many people are walking around shopping in a brightly lit and colorful shopping mall .,[113737410]
3006094603,This man is wearing a Barack Obama T-shirt and carrying a drink .,[3006094603]
2707873672,Two redheaded boys in brown shirts stand on a table and are fighting with sticks .,[2707873672]
4702713514,"Two young , blond headed boys sitting in a chair while reading comic books .",[4702713514]
2852673699,One man holding a flashlight is examining a row of similar objects while another man is taking notes .,[2852673699]
485741580,A black and tan dog sleeps in the car .,[485741580]
465859490,A lady with brown hair sitting at a table while someone speaks on a microphone in the background .,[465859490]
3042483842,"A man in a blue shirt , black jacket , and glasses smiling with his arms crossed .",[3042483842]
6960814190,"A man , with helmets on , is struggling to stay on the back of a bull in an enclosed area , as people look at them .",[6960814190]
198534816,"A softball player dressed in a maroon and gold uniform , at home plate with a catcher and umpire , prepares to run after hitting the ball .",[198534816]
8006608256,People shopping as well as a man in the background who appears to be a business owner of the fruit stand .,[8006608256]
3416246113,"This man , wearing a blue headband and white shirt , is playing tennis .",[3416246113]
111497985,The person has a striped shirt on and is holding on to a rope on a mountain .,[111497985]
303103209,"A young teenage girl with dark hair is wearing a dark blue sweater and sitting in a school desk , reading .",[303103209]
1324673652,"An African man wearing a maroon suit top is leaning next to a tall tied bundle of sticks , with bales of leaves in the background .",[1324673652]
4931722021,"men are covered in some red color , not wearing a top and playing checkers .",[4931722021]
2911928620,A professional motorcycle racer raises his arm in victory .,[2911928620]
3393274529,Two men are standing near Pike Place Market while a couple in the background takes a wedding picture .,[3393274529]
3297272270,Four male members of a band wear all white outfits that include white skirts over white pants .,[3297272270]
4527739022,An Asian man is standing on a rusty dock surrounded by ropes and tires and is sticking a fishing pole into the water in front of him .,[4527739022]
4889930609,A woman is looking at her camera and her husband is standing facing her waiting to have his picture taken .,[4889930609]
272045297,A Chinese man inside a restaurant waiting for people to enter .,[272045297]
5215150958,"A woman wearing glasses and dressed in black stands in an aisle of a grocery store , with her right arm resting next to some of the goods for sale .",[5215150958]
396698013,"Two old men are on a balcony and one is looking at a small square of paper , and the other is holding a few sheets of paper .",[396698013]
1308472581,Girls with a blue bucket is playing and splashing in the ocean water .,[1308472581]
5605455443,"A crowd looks on as two martial arts opponents fight , both suspended in midair .",[5605455443]
160417285,Two soccer players from opposing teams trying to get control of the ball before the other player does .,[160417285]
6022108522,"Two ladies in tank tops are singing into a microphone , they both have dark hair and one is white and the other African American .",[6022108522]
1999444757,"Two women watching people in white shirts , one of those persons holding a sword .",[1999444757]
2229177914,A light brown dog jumping over a hurdle that has fire on each end .,[2229177914]
3421799543,A small child in a red jacket is showing off his toys while an older male in a white shirt appears to be driving the vehicle .,[3421799543]
3976461042,A man performing a dredging operation in a river with a single-person operated dredging machine .,[3976461042]
1947255786,Four children are in an industrial kitchen looking at a recipe with the ingredients on the table in front of them .,[1947255786]
1084527029,Looks like everyone is getting good gas mileage here with all these beautiful scooters !,[1084527029]
3217374412,A boy playing a piano with music notes in front of him .,[3217374412]
2063399864,"Two children wearing hats are standing on the shoreline , and a woman is holding one child by the arm while the other is fishing .",[2063399864]
4486484038,A woman with long blond-hair runs across a busy street with several cars passing nearby .,[4486484038]
7100593697,"On a lawn with fog in the background , a young woman holds a boy of toddler age and makes a funny pose along side four others , two young women and two young girls , who are caught on camera in midair while they are ecstatically jumping .",[7100593697]
2537611154,Four men wearing orange vests and white helmets are working on a railway track .,[2537611154]
